filename,ground_truth,vocab_list
5348024557508227_f288_chunk_11_subchunk_1.wav,भी वह है आते एडवर्टाइजमेंट्स जो उसमें हैं सकते देख लोग वह भी कभी तो है फाई वाई पर घर वह,"['वाई', 'लोग', 'उसमें', 'देख', 'कभी', 'तो', 'वह', 'सकते', 'घर', 'आते', 'एडवर्टाइजमेंट्स', 'जो', 'फाई', 'है', 'पर', 'भी', 'हैं']"
5348024557508227_f288_chunk_12_subchunk_1.wav,यह बिल्कुल गलत है।।हैं सकते देख चाहें देखना जितना हैं सकते देख से आराम कर छोड़ लोग वह एकदम सही बात है,"['छोड़', 'से', 'वह', 'है।।हैं', 'बात', 'हैं', 'देख', 'एकदम', 'यह', 'है', 'सही', 'लोग', 'चाहें', 'सकते', 'बिल्कुल', 'कर', 'आराम', 'देखना', 'जितना', 'गलत']"
5348024557508227_f288_chunk_13_subchunk_1.wav,तो यह बहुत लोगों को जैसे सुविधाजनक होगा उस तरफ हो रहा है लोगों को please note जिस तरह का चीज़ पसंद है उस तरह का चीज़ देख पा रहे हैं फिर रियलिटी शोज़ हो रहा है एकदम सही बात है,"['को', 'रहा', 'बात', 'चीज़', 'हैं', 'रियलिटी', 'लोगों', 'देख', 'एकदम', 'होगा', 'शोज़', 'रहे', 'यह', 'का', 'जिस', 'हो', 'है', 'पा', 'सही', 'तरफ', 'उस', 'तरह', 'पसंद', 'note', 'please', 'तो', 'फिर', 'बहुत', 'सुविधाजनक', 'जैसे']"
5348024557508227_f288_chunk_14_subchunk_1.wav,जैसे गाने for example का हो गया नाच का हो गया तो बहुत सारे जो स्किल लोगों को jo प्रतिभा है उसको during सामने लाने के लिए बहुत सारे रियलिटी शोज़ है वह भी काफ़ी लोगों को पसंद आ रहा है लोकप्रिय हो rhe हैं,"['वह', 'को', 'गाने', 'काफ़ी', 'लिए', 'रहा', 'भी', 'लाने', 'हैं', 'रियलिटी', 'लोगों', 'during', 'शोज़', 'jo', 'का', 'हो', 'है', 'rhe', 'सारे', 'आ', 'for', 'लोकप्रिय', 'स्किल', 'के', 'जो', 'सामने', 'पसंद', 'उसको', 'example', 'गया', 'तो', 'प्रतिभा', 'नाच', 'बहुत', 'जैसे']"
5348024557508227_f288_chunk_15_subchunk_1.wav,और लोग पसंद भी krte हैं उस तरह का चीज़ j़yada देखते हैं यंग यंगस्टर्स बहुत जैसे जैसे मूवीज़ वगैरह देखते हैं मतलब,"['मतलब', 'j़yada', 'देखते', 'भी', 'हैं', 'चीज़', 'यंगस्टर्स', 'मूवीज़', 'का', 'लोग', 'उस', 'तरह', 'पसंद', 'और', 'krte', 'बहुत', 'वगैरह', 'यंग', 'जैसे']"
5348024557508227_f288_chunk_16_subchunk_1.wav,फ़िल्म वह सब देखते हैं और उनके कलाकार को पसंद पसंद करते है,"['सब', 'उनके', 'वह', 'फ़िल्म', 'को', 'करते', 'है', 'देखते', 'पसंद', 'कलाकार', 'और', 'हैं']"
5348024557508227_f288_chunk_17_subchunk_1.wav,यह सब पहले से बहुत बदल गया है और जैसे यूट्यूब हो चैनल्स हो गया और सोशल मीडिया हो गया शॉर्ट वीडियोस हो गए अपना ख़ुद का विडियो बना कर रिल्स बना कर शॉर्ट विडियो बना कर लोग उस तरह से भी ख़ुद को कर पाते,"['बदल', 'चैनल्स', 'से', 'को', 'गए', 'भी', 'अपना', 'सब', 'वीडियोस', 'यह', 'का', 'हो', 'है', 'रिल्स', 'लोग', 'बना', 'उस', 'पहले', 'तरह', 'कर', 'विडियो', 'पाते', 'सोशल', 'और', 'गया', 'मीडिया', 'शॉर्ट', 'ख़ुद', 'बहुत', 'यूट्यूब', 'जैसे']"
5348024557508227_f288_chunk_18_subchunk_1.wav,तो अभी वह बहुत ही विस्तार हो गया मतलब,"['तो', 'वह', 'गया', 'ही', 'विस्तार', 'बहुत', 'अभी', 'मतलब', 'हो']"
5348024557508227_f288_chunk_19_subchunk_1.wav,लोग ब[START]हुत सारे सोर्सैस [<b></b>Sources] है जहाँ से लोग एन्जॉय [Enjoy] कर सकते है ख़ुद को एंटरटेनमेंट [Entertainment]#$% कर सकते है,"['सारे', 'लोग', '[Enjoy]', 'ब[START]हुत', 'है', 'से', 'एन्जॉय', 'सकते', 'कर', 'ख़ुद', 'सोर्सैस', 'को', '[Entertainment]#$%', 'जहाँ', 'एंटरटेनमेंट', '[<b></b>Sources]']"
5348024557508227_f288_chunk_1_subchunk_1.wav,जैसे गाना परिवेशन करते थे नृत्य प#$%रिवेशन करते थे उस तरह से हो,"['गाना', 'उस', 'नृत्य', 'परिवेशन', 'से', 'तरह', 'हो', 'जैसे', 'थे', 'करते', 'प#$%रिवेशन']"
5348024557508227_f288_chunk_20_subchunk_1.wav,भी पर कहीं में वी टी में कम्प्यूटर में फ़ोन अपने से घर,"['वी', 'फ़ोन', 'से', 'कहीं', 'टी', 'पर', 'अपने', 'घर', 'कम्प्यूटर', 'में', 'भी']"
5348024557508227_f288_chunk_21_subchunk_1.wav,हैं सकते देख मूवी भी का तरह उस है रहा हो रिलीज़ नया जो का मनपसंद कुछ सब वह।यह बिल्कुल गलत है। एकदम सही बात है,"['रिलीज़', 'रहा', 'बात', 'वह।यह', 'भी', 'सब', 'हैं', 'कुछ', 'देख', 'एकदम', 'नया', 'का', 'हो', 'है', 'सही', 'मूवी', 'उस', 'सकते', 'तरह', 'बिल्कुल', 'मनपसंद', 'है।', 'जो', 'गलत']"
5348024557508227_f288_chunk_22_subchunk_1.wav,तो यह अभी आजकल बहुत उस तरह से सुविधा भी हो गया और यह सब लोकप्रिय भी हो for example रहा है एकदम सही बात है,"['से', 'आजकल', 'रहा', 'बात', 'भी', 'सब', 'एकदम', 'यह', 'हो', 'है', 'सही', 'उस', 'for', 'तरह', 'लोकप्रिय', 'अभी', 'और', 'example', 'तो', 'गया', 'बहुत', 'सुविधा']"
5348024557508227_f288_chunk_2_subchunk_1.wav,फिर uske बाद एंटरटेनमेंट इंडस्ट्री की तरह शुरू हुआ जैसे please note रेडियो,"['बाद', 'शुरू', 'note', 'please', 'uske', 'इंडस्ट्री', 'तरह', 'फिर', 'हुआ', 'की', 'जैसे', 'एंटरटेनमेंट', 'रेडियो']"
5348024557508227_f288_chunk_3_subchunk_1.wav,jb सुनने लगे लोग रेडियो में गाना गाना आता था समाचार आता था और,"['समाचार', 'लोग', 'गाना', 'लगे', 'आता', 'jb', 'सुनने', 'था', 'रेडियो', 'में', 'और']"
5348024557508227_f288_chunk_4_subchunk_1.wav,उनका मनपसंद का जो गाना होता था वह रिक्वेस्ट कर कर पाते थे और,"['रिक्वेस्ट', 'गाना', 'थे', 'होता', 'वह', 'कर', 'मनपसंद', 'जो', 'का', 'था', 'पाते', 'उनका', 'और']"
5348024557508227_f288_chunk_5_subchunk_1.wav,मन नाटक सब सुनते,"['सुनते', 'मन', 'नाटक', 'सब']"
5348024557508227_f288_chunk_6_subchunk_1.wav,फिर उसके बाद टि [T] वि [V] आया टि [T] वि [V] उस टाइम [Time] में सिर्फ दूरदर्शन,"['बाद', '[T]', 'आया', 'वि', 'उस', 'टाइम', 'फिर', '[V]', 'टि', 'दूरदर्शन', 'उसके', '[Time]', 'सिर्फ', 'में']"
5348024557508227_f288_chunk_7_subchunk_1.wav,चेनल [Channe#$%l] आते थे और फिर उसमें फिर धीरे-धीरे रामायण महाभारत धारावाहिक सब श<b>ुरू हुआ वह बहु</b>त लोकप्रिय हुआ लोग अपने आपको[START] [umm] मतलब,"['वह', '[Channe#$%l]', 'आते', 'रामायण', 'मतलब', 'सब', 'उसमें', 'चेनल', 'धारावाहिक', 'आपको[START]', 'बहु</b>त', 'धीरे-धीरे', 'महाभारत', '[umm]', 'लोग', 'लोकप्रिय', 'अपने', 'हुआ', 'और', 'फिर', 'श<b>ुरू', 'थे']"
5348024557508227_f288_chunk_8_subchunk_1.wav,वह सब जो देख रहे थे उसको,"['उसको', 'देख', 'वह', 'रहे', 'जो', 'थे', 'सब']"
5348024557508227_f288_chunk_9_subchunk_1.wav,लगा मिलने चीज़ सारी बहुत लिए के देखने को लोगों लगी बढ़ने भी संख्या,"['लोगों', 'संख्या', 'मिलने', 'बढ़ने', 'भी', 'बहुत', 'को', 'के', 'लगी', 'लगा', 'लिए', 'सारी', 'देखने', 'चीज़']"
